Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,0.29411764705882354,A32,A42,0.15472653240893583,A63,A75,1.0,A93,A101,0.6666666666666666,A124,0.23214285714285715,A143,A151,0.0,A173,0.0,A192,A201
A14,0.07352941176470588,A32,A42,0.11285352701661715,A62,A72,0.3333333333333333,A92,A101,1.0,A122,0.05357142857142857,A143,A151,0.0,A173,0.0,A191,A201
A11,0.20588235294117646,A32,A41,0.39952679652250467,A65,A75,0.0,A93,A101,1.0,A122,0.5714285714285714,A143,A153,0.0,A173,1.0,A192,A201
A14,0.11764705882352941,A34,A42,0.055463849455265765,A61,A72,0.3333333333333333,A92,A101,1.0,A122,0.05357142857142857,A143,A151,0.3333333333333333,A172,0.0,A191,A201
A14,0.29411764705882354,A33,A40,0.025696049301199515,A65,A75,1.0,A94,A101,1.0,A123,0.625,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.07352941176470588,A32,A40,0.07147573456586333,A65,A72,1.0,A93,A101,0.3333333333333333,A121,0.2857142857142857,A143,A152,0.0,A171,0.0,A191,A201
A14,0.29411764705882354,A34,A46,0.07411687025420931,A61,A75,1.0,A93,A101,1.0,A124,0.625,A143,A153,0.3333333333333333,A173,1.0,A191,A201
A12,0.20588235294117646,A34,A43,0.08501155496863651,A61,A75,0.6666666666666666,A92,A103,1.0,A121,0.5178571428571429,A141,A151,0.3333333333333333,A172,0.0,A192,A201
A11,0.23529411764705882,A34,A42,0.2213051612193243,A61,A75,0.0,A92,A101,1.0,A122,0.08928571428571429,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.11764705882352941,A34,A43,0.03994717728623308,A65,A75,1.0,A93,A101,1.0,A123,0.2857142857142857,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.11764705882352941,A32,A40,0.39738087377572356,A65,A71,0.0,A92,A101,0.3333333333333333,A121,0.08928571428571429,A143,A151,0.0,A171,0.0,A191,A201
A11,0.47058823529411764,A32,A40,0.49636843842852424,A61,A74,0.3333333333333333,A93,A101,0.0,A123,0.08928571428571429,A143,A152,0.0,A173,0.0,A192,A201
A12,0.029411764705882353,A32,A43,0.01870804445911742,A61,A72,0.6666666666666666,A94,A101,0.6666666666666666,A121,0.125,A143,A152,0.0,A172,0.0,A191,A202
A14,0.11764705882352941,A34,A43,0.03741608891823484,A65,A75,1.0,A93,A101,1.0,A121,0.8214285714285714,A143,A152,1.0,A173,0.0,A191,A201
A12,0.5588235294117647,A31,A41,0.49702872235061074,A61,A71,0.0,A93,A101,0.3333333333333333,A124,0.6428571428571429,A141,A153,0.0,A174,0.0,A192,A201
A12,0.16176470588235295,A30,A40,0.08407615274568064,A61,A72,0.3333333333333333,A92,A101,0.0,A121,0.125,A143,A151,0.3333333333333333,A171,0.0,A191,A201
A12,0.058823529411764705,A32,A49,0.03615054473423572,A61,A72,0.6666666666666666,A94,A101,0.3333333333333333,A121,0.125,A143,A152,0.0,A173,0.0,A192,A201
A12,0.029411764705882353,A32,A43,0.012875536480686695,A61,A74,0.6666666666666666,A94,A103,0.6666666666666666,A121,0.16071428571428573,A141,A152,0.0,A172,0.0,A191,A201
A11,0.47058823529411764,A34,A41,0.5160669087707714,A61,A74,1.0,A93,A101,1.0,A123,0.08928571428571429,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.6470588235294118,A32,A44,0.15412127214702323,A61,A73,0.6666666666666666,A93,A101,1.0,A123,0.625,A143,A152,0.0,A173,0.0,A191,A201
A11,0.6470588235294118,A32,A40,0.20254209310003302,A61,A74,1.0,A93,A101,1.0,A124,0.48214285714285715,A143,A153,0.0,A173,1.0,A191,A201
A12,0.47058823529411764,A33,A40,0.39517992736876856,A61,A73,0.3333333333333333,A92,A101,0.3333333333333333,A122,0.625,A143,A151,0.0,A173,0.0,A191,A201
A14,0.029411764705882353,A32,A44,0.059865742269175744,A63,A73,0.0,A91,A101,1.0,A121,0.7678571428571429,A143,A152,0.0,A173,0.0,A191,A201
A14,0.029411764705882353,A34,A43,0.07175085286673269,A61,A74,0.0,A92,A101,0.3333333333333333,A123,0.08928571428571429,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A11,0.47058823529411764,A32,A410,0.8587542643336635,A61,A71,0.3333333333333333,A91,A102,0.6666666666666666,A123,0.42857142857142855,A143,A152,0.0,A174,0.0,A191,A201
A11,0.20588235294117646,A32,A43,0.06025090789039287,A61,A73,1.0,A94,A101,0.6666666666666666,A121,0.125,A141,A152,0.0,A173,0.0,A191,A201
A14,0.11764705882352941,A32,A40,0.046825134807967426,A61,A73,0.6666666666666666,A94,A101,0.3333333333333333,A121,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A13,0.11764705882352941,A32,A43,0.1521954440409376,A61,A73,0.6666666666666666,A94,A101,0.0,A123,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A11,0.47058823529411764,A32,A42,0.1354682513480797,A61,A75,0.3333333333333333,A93,A101,0.3333333333333333,A122,0.39285714285714285,A141,A152,0.0,A173,1.0,A191,A201
A11,0.058823529411764705,A34,A40,0.026466380543633764,A61,A75,1.0,A93,A101,1.0,A121,0.5,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.20588235294117646,A34,A42,0.19423352041377792,A61,A72,0.6666666666666666,A91,A101,0.3333333333333333,A123,0.2857142857142857,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A11,0.25,A34,A40,0.07439198855507868,A61,A75,1.0,A94,A101,0.6666666666666666,A123,0.19642857142857142,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.20588235294117646,A34,A40,0.20446792120611862,A61,A75,0.0,A92,A101,1.0,A121,0.25,A141,A151,0.6666666666666666,A173,0.0,A192,A201
A14,0.20588235294117646,A30,A49,0.21541762958071972,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.30357142857142855,A142,A152,0.3333333333333333,A173,1.0,A191,A201
A11,0.47058823529411764,A32,A41,0.44486629250577747,A65,A75,0.6666666666666666,A93,A101,1.0,A124,0.5,A143,A153,0.0,A173,0.0,A191,A201
A12,0.6470588235294118,A33,A49,0.3538571585781886,A65,A73,1.0,A93,A101,1.0,A124,0.3392857142857143,A143,A153,0.0,A173,1.0,A192,A201
A14,0.29411764705882354,A33,A49,0.11692527786948388,A63,A73,1.0,A93,A101,0.3333333333333333,A123,0.44642857142857145,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A11,0.20588235294117646,A32,A40,0.05315285572796302,A61,A72,1.0,A92,A101,0.6666666666666666,A123,0.07142857142857142,A143,A151,0.0,A173,0.0,A192,A201
A11,0.6029411764705882,A30,A49,0.6364036535710356,A61,A75,0.3333333333333333,A93,A101,1.0,A123,0.17857142857142858,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A12,0.29411764705882354,A32,A43,0.2659843732805106,A65,A75,0.3333333333333333,A92,A101,1.0,A123,0.4107142857142857,A143,A152,0.0,A173,0.0,A192,A201
A13,0.16176470588235295,A32,A43,0.11428414218113789,A61,A72,0.3333333333333333,A92,A101,0.6666666666666666,A121,0.10714285714285714,A143,A152,0.0,A172,0.0,A191,A201
A11,0.11764705882352941,A30,A40,0.045779685264663805,A61,A73,1.0,A93,A101,1.0,A123,0.5178571428571429,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.11764705882352941,A32,A43,0.03499504787058435,A65,A73,1.0,A92,A101,0.3333333333333333,A123,0.03571428571428571,A143,A152,0.0,A173,0.0,A191,A201
A14,0.0,A32,A42,0.019313304721030045,A61,A72,0.0,A92,A101,0.6666666666666666,A121,0.07142857142857142,A143,A151,0.0,A172,1.0,A191,A201
A11,0.29411764705882354,A34,A41,0.148949048090679,A61,A75,1.0,A93,A101,1.0,A122,0.7857142857142857,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.29411764705882354,A34,A43,0.12991086167051832,A61,A75,1.0,A94,A102,0.6666666666666666,A121,0.48214285714285715,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A11,0.47058823529411764,A32,A42,0.2712116209970287,A61,A74,1.0,A93,A101,0.3333333333333333,A122,0.17857142857142858,A143,A152,0.0,A173,0.0,A191,A201
A14,0.25,A33,A41,0.15092989985693847,A61,A73,0.6666666666666666,A93,A101,0.3333333333333333,A121,0.16071428571428573,A142,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.20588235294117646,A32,A45,0.09315505667436998,A61,A72,1.0,A92,A101,1.0,A121,0.07142857142857142,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A31,A49,0.07202597116760207,A61,A74,1.0,A93,A101,1.0,A123,0.5535714285714286,A141,A152,0.0,A173,0.0,A192,A201
A14,0.20588235294117646,A32,A42,0.17453505007153075,A61,A75,1.0,A93,A101,1.0,A122,0.5,A141,A152,0.6666666666666666,A173,1.0,A192,A201
A12,0.25,A32,A42,0.20501815780785737,A65,A74,0.3333333333333333,A93,A101,0.6666666666666666,A123,0.2857142857142857,A143,A152,0.0,A173,0.0,A192,A201
A14,0.20588235294117646,A32,A40,0.3582590513920986,A65,A73,0.3333333333333333,A93,A101,1.0,A123,0.875,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A40,0.05496863651370089,A61,A72,1.0,A94,A101,0.3333333333333333,A121,0.16071428571428573,A143,A152,0.0,A173,0.0,A191,A201
A11,0.07352941176470588,A32,A43,0.06129635743369649,A61,A74,0.6666666666666666,A93,A101,1.0,A121,0.7142857142857143,A143,A152,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A43,0.025255860019808517,A61,A75,1.0,A93,A101,1.0,A121,0.6785714285714286,A142,A152,0.0,A172,0.0,A191,A201
A11,0.23529411764705882,A34,A40,0.10922196544514141,A61,A73,1.0,A94,A103,0.3333333333333333,A122,0.25,A141,A151,0.3333333333333333,A173,0.0,A191,A202
A14,0.29411764705882354,A34,A41,0.2086497193793331,A65,A74,0.6666666666666666,A93,A101,1.0,A122,0.42857142857142855,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.16176470588235295,A34,A43,0.06718388907230109,A61,A73,1.0,A93,A101,1.0,A124,0.2857142857142857,A143,A153,0.3333333333333333,A173,0.0,A192,A201
A11,0.20588235294117646,A31,A40,0.06558820292725873,A61,A74,1.0,A93,A101,1.0,A124,0.23214285714285715,A143,A153,0.3333333333333333,A172,1.0,A191,A201
A14,0.47058823529411764,A33,A40,0.5846263893474194,A61,A75,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.4642857142857143,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A14,0.29411764705882354,A32,A40,0.06734896005282272,A62,A72,1.0,A94,A101,0.6666666666666666,A121,0.25,A143,A152,0.0,A173,0.0,A192,A201
A14,0.08823529411764706,A32,A48,0.03543523715197535,A65,A74,1.0,A92,A101,0.6666666666666666,A122,0.375,A143,A152,0.0,A173,0.0,A192,A201
A14,0.16176470588235295,A34,A42,0.17018818091779464,A61,A73,1.0,A93,A101,0.3333333333333333,A124,0.16071428571428573,A143,A153,0.0,A173,0.0,A192,A201
A11,0.16176470588235295,A32,A40,0.20408275558490152,A61,A73,0.6666666666666666,A92,A101,0.3333333333333333,A122,0.17857142857142858,A143,A152,0.0,A173,0.0,A192,A201
A14,0.07352941176470588,A32,A40,0.18306371739848135,A62,A73,0.0,A93,A103,0.3333333333333333,A121,0.125,A143,A151,0.0,A173,1.0,A191,A202
A14,0.29411764705882354,A34,A41,0.30560140860570045,A64,A73,1.0,A93,A101,0.3333333333333333,A121,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.20588235294117646,A33,A49,0.10559040387366568,A61,A73,1.0,A94,A101,0.3333333333333333,A123,0.16071428571428573,A143,A152,0.0,A173,0.0,A192,A201
A11,0.29411764705882354,A32,A43,0.12044679212061186,A61,A72,1.0,A92,A101,1.0,A121,0.2857142857142857,A143,A152,0.0,A173,0.0,A192,A201
A14,0.3382352941176471,A34,A42,0.2352811709034885,A64,A72,1.0,A93,A101,0.3333333333333333,A121,0.23214285714285715,A142,A152,0.3333333333333333,A172,1.0,A192,A201
A14,0.08823529411764706,A32,A42,0.10784637394079453,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.10714285714285714,A141,A151,0.0,A172,0.0,A191,A201
A14,0.16176470588235295,A32,A42,0.10845163420270716,A63,A73,0.3333333333333333,A92,A101,1.0,A123,0.017857142857142856,A143,A151,0.0,A173,0.0,A191,A201
A11,0.20588235294117646,A32,A43,0.11769560911191812,A61,A72,1.0,A92,A101,0.0,A123,0.14285714285714285,A142,A152,0.0,A173,0.0,A191,A201
A14,0.11764705882352941,A34,A42,0.16952789699570817,A61,A75,0.3333333333333333,A93,A101,1.0,A122,0.4107142857142857,A142,A152,0.0,A173,0.0,A191,A201
A14,0.47058823529411764,A32,A49,0.39391438318476946,A65,A75,0.6666666666666666,A93,A101,0.3333333333333333,A122,0.32142857142857145,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A42,0.022119511389897657,A61,A75,1.0,A92,A101,1.0,A122,0.08928571428571429,A143,A151,0.0,A173,0.0,A191,A201
A14,0.47058823529411764,A33,A42,0.40871574777154174,A63,A74,0.3333333333333333,A92,A101,1.0,A123,0.375,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A13,0.029411764705882353,A34,A40,0.06014086057004512,A61,A75,0.0,A93,A101,1.0,A121,0.48214285714285715,A143,A152,0.3333333333333333,A173,1.0,A191,A202
A11,0.29411764705882354,A34,A49,0.06228678331682624,A62,A74,1.0,A93,A101,0.0,A121,0.125,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.16176470588235295,A32,A44,0.034334763948497854,A65,A72,1.0,A92,A101,0.0,A121,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A42,0.18377902498074172,A61,A73,0.3333333333333333,A93,A102,0.3333333333333333,A122,0.17857142857142858,A143,A152,0.0,A172,1.0,A191,A201
A12,0.10294117647058823,A34,A40,0.05898536370639375,A64,A73,1.0,A92,A101,1.0,A123,0.375,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A11,0.20588235294117646,A31,A43,0.09298998569384835,A61,A72,0.6666666666666666,A93,A102,1.0,A124,0.30357142857142855,A141,A153,0.0,A174,0.0,A192,A201
A14,0.47058823529411764,A32,A43,0.1840541432816111,A61,A75,1.0,A93,A101,0.3333333333333333,A123,0.16071428571428573,A143,A152,0.0,A173,0.0,A191,A201
A11,0.07352941176470588,A32,A40,0.06448772972378122,A61,A72,0.6666666666666666,A93,A101,0.3333333333333333,A124,0.14285714285714285,A143,A153,0.0,A174,0.0,A192,A201
A14,0.38235294117647056,A34,A43,0.35721360184879497,A65,A74,0.3333333333333333,A93,A101,0.6666666666666666,A122,0.30357142857142855,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A41,0.4161989655551887,A61,A74,0.6666666666666666,A93,A101,0.6666666666666666,A123,0.3392857142857143,A143,A152,0.0,A174,0.0,A192,A201
A14,0.29411764705882354,A32,A41,0.4966985803895675,A65,A73,0.3333333333333333,A91,A101,1.0,A124,0.5178571428571429,A143,A153,0.0,A173,0.0,A192,A201
A12,0.38235294117647056,A34,A40,0.10625068779575217,A65,A75,1.0,A93,A101,1.0,A121,0.30357142857142855,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.20588235294117646,A34,A43,0.0466600638274458,A61,A71,1.0,A92,A101,1.0,A123,0.8214285714285714,A143,A152,0.3333333333333333,A171,0.0,A191,A201
A12,0.29411764705882354,A32,A42,0.20947507428194123,A61,A74,0.6666666666666666,A91,A101,0.6666666666666666,A123,0.42857142857142855,A143,A152,0.0,A173,0.0,A192,A201
A11,0.11764705882352941,A32,A46,0.029987894794761747,A61,A72,1.0,A92,A101,1.0,A122,0.6071428571428571,A143,A152,0.0,A173,0.0,A191,A201
A12,0.29411764705882354,A34,A49,0.14168592494772753,A65,A74,1.0,A93,A101,0.6666666666666666,A124,0.26785714285714285,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A12,0.6470588235294118,A32,A49,0.8485748872014967,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.07142857142857142,A143,A152,0.0,A173,0.0,A192,A201
A14,0.47058823529411764,A34,A40,0.350170573346539,A61,A75,1.0,A93,A101,1.0,A123,0.26785714285714285,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A14,0.35294117647058826,A31,A41,0.41674920215692746,A65,A72,0.6666666666666666,A93,A103,1.0,A121,0.375,A141,A151,0.3333333333333333,A173,1.0,A192,A201
A11,0.3382352941176471,A34,A49,0.12061186310113349,A61,A75,1.0,A93,A101,1.0,A123,0.42857142857142855,A142,A152,1.0,A174,1.0,A192,A201
A14,0.16176470588235295,A34,A43,0.08688235941454825,A61,A75,1.0,A93,A101,1.0,A123,0.48214285714285715,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.11764705882352941,A34,A40,0.10570045119401343,A61,A73,1.0,A93,A101,1.0,A122,0.3392857142857143,A141,A152,0.3333333333333333,A172,0.0,A191,A202
A12,0.47058823529411764,A34,A41,0.30538131396500495,A61,A73,0.6666666666666666,A93,A101,1.0,A123,0.26785714285714285,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.20588235294117646,A34,A43,0.05056674369979091,A65,A73,1.0,A93,A101,0.6666666666666666,A122,0.17857142857142858,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.47058823529411764,A33,A41,0.47854077253218885,A65,A74,0.6666666666666666,A93,A101,0.3333333333333333,A123,0.21428571428571427,A142,A152,0.0,A174,1.0,A192,A201
A11,0.25,A32,A43,0.12963574336964895,A61,A72,1.0,A92,A101,1.0,A122,0.16071428571428573,A143,A151,0.0,A174,0.0,A192,A201
A14,0.11764705882352941,A34,A42,0.07384175195333993,A64,A74,0.6666666666666666,A92,A101,0.3333333333333333,A122,0.2857142857142857,A143,A152,0.0,A173,0.0,A191,A202
A14,0.16176470588235295,A32,A42,0.10652580609662154,A65,A74,0.0,A92,A101,1.0,A121,0.25,A141,A151,0.0,A172,0.0,A191,A201
A11,0.20588235294117646,A32,A42,0.21475734565863322,A61,A73,0.3333333333333333,A93,A102,0.6666666666666666,A123,0.4107142857142857,A143,A152,0.0,A173,0.0,A191,A201
A11,0.17647058823529413,A34,A40,0.13068119291295258,A61,A75,0.3333333333333333,A93,A103,1.0,A122,0.42857142857142855,A141,A151,0.0,A173,0.0,A192,A201
A14,0.23529411764705882,A34,A40,0.17800154066248486,A65,A72,0.3333333333333333,A91,A101,1.0,A121,0.44642857142857145,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.47058823529411764,A34,A41,0.5627269725982172,A65,A75,0.3333333333333333,A93,A101,1.0,A124,0.4107142857142857,A143,A153,0.3333333333333333,A173,0.0,A191,A201
A14,0.16176470588235295,A32,A43,0.06250687795752173,A65,A73,1.0,A94,A101,0.3333333333333333,A121,0.375,A143,A151,0.0,A173,0.0,A192,A201
A14,0.29411764705882354,A32,A43,0.05656432265874326,A61,A75,1.0,A93,A101,0.0,A121,0.30357142857142855,A143,A152,0.0,A174,0.0,A192,A201
A11,0.11764705882352941,A32,A43,0.04715527676901068,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.017857142857142856,A143,A151,0.0,A174,1.0,A192,A201
A11,0.25,A32,A40,0.19329811819082204,A65,A74,0.3333333333333333,A93,A102,0.3333333333333333,A121,0.08928571428571429,A143,A152,0.0,A172,0.0,A191,A202
A12,0.47058823529411764,A32,A46,0.19043688786178056,A65,A73,0.3333333333333333,A94,A101,0.3333333333333333,A123,0.14285714285714285,A143,A152,0.0,A173,0.0,A191,A201
A14,0.16176470588235295,A33,A41,0.18399911962143722,A61,A72,0.0,A92,A101,0.3333333333333333,A122,0.48214285714285715,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A12,0.07352941176470588,A32,A40,0.1620446792120612,A65,A73,0.0,A92,A101,0.3333333333333333,A121,0.25,A143,A152,0.0,A172,0.0,A191,A201
A14,0.47058823529411764,A33,A43,0.2313194673709695,A61,A73,1.0,A92,A101,1.0,A121,0.26785714285714285,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.29411764705882354,A34,A42,0.2468361395400022,A61,A72,0.3333333333333333,A92,A101,1.0,A123,0.10714285714285714,A141,A152,0.0,A172,0.0,A191,A201
A12,0.38235294117647056,A32,A43,0.15081985253659072,A65,A75,0.3333333333333333,A92,A101,1.0,A123,0.10714285714285714,A143,A152,0.0,A173,0.0,A191,A201
A14,0.10294117647058823,A32,A49,0.10410476504897105,A64,A75,0.0,A91,A101,0.3333333333333333,A121,0.16071428571428573,A143,A152,0.0,A173,0.0,A192,A201
A11,0.29411764705882354,A31,A49,0.16017387476614944,A61,A73,1.0,A93,A101,0.3333333333333333,A122,0.21428571428571427,A143,A151,0.0,A173,0.0,A192,A201
A12,0.6470588235294118,A30,A410,1.0,A61,A73,0.0,A92,A101,0.3333333333333333,A122,0.23214285714285715,A141,A152,0.0,A174,0.0,A192,A202
A14,0.08823529411764706,A32,A41,0.14295146913172666,A62,A73,0.0,A93,A102,0.3333333333333333,A121,0.23214285714285715,A143,A152,0.0,A173,1.0,A191,A201
A11,0.029411764705882353,A32,A40,0.8058765269065699,A61,A75,0.0,A93,A101,1.0,A124,0.875,A141,A152,0.0,A174,0.0,A192,A201
A11,0.29411764705882354,A32,A42,0.11604489930670188,A62,A71,0.0,A91,A101,0.0,A122,0.25,A143,A152,0.0,A173,0.0,A191,A201
A11,0.29411764705882354,A32,A42,0.1702982282381424,A61,A75,1.0,A93,A101,0.3333333333333333,A122,0.35714285714285715,A143,A151,0.0,A174,0.0,A192,A201
A14,0.20588235294117646,A34,A42,0.08622207549246176,A61,A73,1.0,A92,A101,0.3333333333333333,A124,0.16071428571428573,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.6470588235294118,A33,A43,0.6877407285132607,A63,A74,1.0,A93,A101,0.0,A123,0.32142857142857145,A143,A152,0.0,A174,0.0,A192,A201
A11,0.07352941176470588,A32,A43,0.06140640475404424,A61,A72,0.6666666666666666,A92,A101,1.0,A122,0.05357142857142857,A143,A151,0.0,A173,0.0,A191,A201
A12,0.11764705882352941,A32,A40,0.09640145262462858,A61,A74,0.6666666666666666,A93,A101,1.0,A122,0.19642857142857142,A143,A151,0.0,A173,1.0,A192,A201
A11,0.29411764705882354,A31,A42,0.3643666776713987,A61,A72,0.3333333333333333,A91,A101,0.0,A122,0.6428571428571429,A141,A152,0.0,A173,0.0,A192,A201
A11,0.11764705882352941,A31,A40,0.02459557609772202,A61,A72,1.0,A93,A101,0.3333333333333333,A123,0.48214285714285715,A141,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.20588235294117646,A34,A42,0.04396390447892594,A61,A72,1.0,A92,A101,1.0,A122,0.03571428571428571,A143,A151,0.0,A173,0.0,A191,A201
A11,0.6470588235294118,A32,A41,0.5528227137669198,A61,A74,1.0,A93,A101,1.0,A124,0.35714285714285715,A142,A153,0.6666666666666666,A173,1.0,A192,A201
A14,0.38235294117647056,A32,A43,0.08897325850115549,A65,A75,1.0,A93,A101,1.0,A123,0.6964285714285714,A143,A152,0.0,A173,0.0,A192,A201
A11,0.11764705882352941,A33,A40,0.060195884230218995,A61,A73,1.0,A93,A101,0.3333333333333333,A121,0.42857142857142855,A143,A152,0.3333333333333333,A172,1.0,A191,A201
A11,0.29411764705882354,A32,A42,0.08237041928029053,A61,A72,1.0,A93,A102,0.0,A122,0.08928571428571429,A143,A152,0.0,A172,0.0,A191,A202
A12,0.07352941176470588,A32,A43,0.07813359744690217,A61,A72,1.0,A92,A101,0.3333333333333333,A123,0.05357142857142857,A143,A152,0.0,A173,0.0,A192,A201
A14,0.07352941176470588,A34,A40,0.05359304500935402,A61,A73,0.6666666666666666,A93,A101,0.0,A121,0.19642857142857142,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.11764705882352941,A34,A43,0.014966435567293936,A63,A75,1.0,A93,A101,1.0,A122,0.4107142857142857,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A11,0.11764705882352941,A32,A43,0.06866952789699571,A61,A73,1.0,A92,A101,0.0,A123,0.07142857142857142,A141,A152,0.0,A173,0.0,A191,A201
A12,0.38235294117647056,A33,A43,0.09183448883019699,A62,A72,1.0,A93,A101,0.6666666666666666,A124,0.19642857142857142,A142,A152,0.3333333333333333,A174,0.0,A191,A201
A13,0.07352941176470588,A32,A43,0.02723671178606801,A61,A73,0.6666666666666666,A92,A101,0.3333333333333333,A121,0.16071428571428573,A143,A152,0.0,A172,0.0,A191,A201
A12,0.029411764705882353,A32,A43,0.09975789589523495,A61,A72,1.0,A94,A101,0.6666666666666666,A123,0.19642857142857142,A143,A151,0.0,A174,0.0,A192,A201
A12,0.8235294117647058,A32,A46,0.3322328601298558,A61,A73,1.0,A93,A101,1.0,A124,0.4107142857142857,A143,A153,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A41,0.36271596786618243,A65,A73,0.3333333333333333,A93,A101,1.0,A122,0.48214285714285715,A143,A152,0.3333333333333333,A174,1.0,A192,A201
A14,0.11764705882352941,A32,A40,0.18031253438978762,A65,A72,0.3333333333333333,A93,A101,0.6666666666666666,A122,0.4642857142857143,A143,A152,0.0,A174,1.0,A192,A201
A14,0.08823529411764706,A32,A40,0.0713106635853417,A61,A73,0.6666666666666666,A93,A101,0.3333333333333333,A121,0.21428571428571427,A143,A152,0.0,A172,1.0,A191,A202
A14,0.29411764705882354,A32,A42,0.03736106525806097,A65,A74,1.0,A93,A101,0.3333333333333333,A123,0.21428571428571427,A142,A152,0.0,A173,0.0,A192,A201
A14,0.0,A34,A40,0.06630351050951909,A61,A74,0.3333333333333333,A93,A101,0.0,A121,0.4107142857142857,A143,A152,0.6666666666666666,A172,1.0,A191,A201
A11,0.16176470588235295,A32,A42,0.08776273797733025,A61,A72,1.0,A92,A103,0.0,A122,0.48214285714285715,A143,A151,0.0,A173,0.0,A191,A201
A12,0.6470588235294118,A30,A40,0.44613183668977663,A63,A72,0.0,A92,A101,0.0,A123,0.19642857142857142,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A11,0.29411764705882354,A31,A42,0.1705183228788379,A63,A72,1.0,A93,A101,1.0,A124,0.19642857142857142,A143,A153,0.0,A173,1.0,A192,A201
A14,0.11764705882352941,A32,A40,0.14355672939363925,A65,A71,1.0,A93,A101,1.0,A124,0.3392857142857143,A143,A152,0.0,A174,0.0,A192,A201
A14,0.20588235294117646,A32,A42,0.07059535600308132,A61,A72,1.0,A94,A102,0.0,A122,0.42857142857142855,A143,A152,0.0,A172,1.0,A191,A201
A14,0.29411764705882354,A32,A43,0.18548475844613183,A62,A75,0.3333333333333333,A93,A101,1.0,A123,0.21428571428571427,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.20588235294117646,A34,A49,0.18377902498074172,A61,A71,0.6666666666666666,A94,A101,0.6666666666666666,A123,0.375,A143,A152,0.6666666666666666,A171,1.0,A192,A201
A11,0.47058823529411764,A33,A49,0.10426983602949268,A61,A74,0.3333333333333333,A93,A101,0.0,A123,0.08928571428571429,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.29411764705882354,A32,A41,0.2125563992516782,A63,A72,0.6666666666666666,A92,A101,1.0,A123,0.16071428571428573,A143,A151,0.0,A173,0.0,A191,A201
